CODE_DOMAIN,CODE_VALUE,CODE_DESC,uri,uri2,uri3,uri4,label1,label2,label3
C_O_SOIL_TAXONOMY,AUDFE,Ferrudalf,http://registry.it.csiro.au/def/soils/soil-taxonomy/,ferrudalf,ferrudalf,http://registry.it.csiro.au/def/soils/soil-taxonomy/ferrudalf,',@en,'Ferrudalf'@en
C_O_SOIL_TAXONOMY,AUDFR,Fragiudalf,http://registry.it.csiro.au/def/soils/soil-taxonomy/,fragiudalf,fragiudalf,http://registry.it.csiro.au/def/soils/soil-taxonomy/fragiudalf,',@en,'Fragiudalf'@en
C_O_SOIL_TAXONOMY,AUDFS,Fraglossudalf,http://registry.it.csiro.au/def/soils/soil-taxonomy/,fraglossudalf,fraglossudalf,http://registry.it.csiro.au/def/soils/soil-taxonomy/fraglossudalf,',@en,'Fraglossudalf'@en
C_O_SOIL_TAXONOMY,AUDGL,Glossudalf,http://registry.it.csiro.au/def/soils/soil-taxonomy/,glossudalf,glossudalf,http://registry.it.csiro.au/def/soils/soil-taxonomy/glossudalf,',@en,'Glossudalf'@en
C_O_SOIL_TAXONOMY,AUDHA,Halpludalf,http://registry.it.csiro.au/def/soils/soil-taxonomy/,halpludalf,halpludalf,http://registry.it.csiro.au/def/soils/soil-taxonomy/halpludalf,',@en,'Halpludalf'@en
C_O_SOIL_TAXONOMY,AUDKA,Kandiudalf,http://registry.it.csiro.au/def/soils/soil-taxonomy/,kandiudalf,kandiudalf,http://registry.it.csiro.au/def/soils/soil-taxonomy/kandiudalf,',@en,'Kandiudalf'@en
C_O_SOIL_TAXONOMY,AUDKH,Kanhapludalf,http://registry.it.csiro.au/def/soils/soil-taxonomy/,kanhapludalf,kanhapludalf,http://registry.it.csiro.au/def/soils/soil-taxonomy/kanhapludalf,',@en,'Kanhapludalf'@en
C_O_SOIL_TAXONOMY,AUDNA,Natrudalf,http://registry.it.csiro.au/def/soils/soil-taxonomy/,natrudalf,natrudalf,http://registry.it.csiro.au/def/soils/soil-taxonomy/natrudalf,',@en,'Natrudalf'@en
C_O_SOIL_TAXONOMY,AUDPA,Paleudalf,http://registry.it.csiro.au/def/soils/soil-taxonomy/,paleudalf,paleudalf,http://registry.it.csiro.au/def/soils/soil-taxonomy/paleudalf,',@en,'Paleudalf'@en
C_O_SOIL_TAXONOMY,AUDTR,Tropudalf,http://registry.it.csiro.au/def/soils/soil-taxonomy/,tropudalf,tropudalf,http://registry.it.csiro.au/def/soils/soil-taxonomy/tropudalf,',@en,'Tropudalf'@en
C_O_SOIL_TAXONOMY,AUS,Ustalf,http://registry.it.csiro.au/def/soils/soil-taxonomy/,ustalf,ustalf,http://registry.it.csiro.au/def/soils/soil-taxonomy/ustalf,',@en,'Ustalf'@en
C_O_SOIL_TAXONOMY,AUSDA,Durustalf,http://registry.it.csiro.au/def/soils/soil-taxonomy/,durustalf,durustalf,http://registry.it.csiro.au/def/soils/soil-taxonomy/durustalf,',@en,'Durustalf'@en
C_O_SOIL_TAXONOMY,AUSHA,Haplustalf,http://registry.it.csiro.au/def/soils/soil-taxonomy/,haplustalf,haplustalf,http://registry.it.csiro.au/def/soils/soil-taxonomy/haplustalf,',@en,'Haplustalf'@en
C_O_SOIL_TAXONOMY,AUSKA,Kandiustalf,http://registry.it.csiro.au/def/soils/soil-taxonomy/,kandiustalf,kandiustalf,http://registry.it.csiro.au/def/soils/soil-taxonomy/kandiustalf,',@en,'Kandiustalf'@en
C_O_SOIL_TAXONOMY,AUSKH,Kanhaplustalf,http://registry.it.csiro.au/def/soils/soil-taxonomy/,kanhaplustalf,kanhaplustalf,http://registry.it.csiro.au/def/soils/soil-taxonomy/kanhaplustalf,',@en,'Kanhaplustalf'@en
C_O_SOIL_TAXONOMY,AUSNA,Natrustalf,http://registry.it.csiro.au/def/soils/soil-taxonomy/,natrustalf,natrustalf,http://registry.it.csiro.au/def/soils/soil-taxonomy/natrustalf,',@en,'Natrustalf'@en
C_O_SOIL_TAXONOMY,AUSPA,Paleustalf,http://registry.it.csiro.au/def/soils/soil-taxonomy/,paleustalf,paleustalf,http://registry.it.csiro.au/def/soils/soil-taxonomy/paleustalf,',@en,'Paleustalf'@en
C_O_SOIL_TAXONOMY,AUSPN,Plinthustalf,http://registry.it.csiro.au/def/soils/soil-taxonomy/,plinthustalf,plinthustalf,http://registry.it.csiro.au/def/soils/soil-taxonomy/plinthustalf,',@en,'Plinthustalf'@en
C_O_SOIL_TAXONOMY,AUSRH,Rhodustalf,http://registry.it.csiro.au/def/soils/soil-taxonomy/,rhodustalf,rhodustalf,http://registry.it.csiro.au/def/soils/soil-taxonomy/rhodustalf,',@en,'Rhodustalf'@en
C_O_SOIL_TAXONOMY,AXE,Xeralf,http://registry.it.csiro.au/def/soils/soil-taxonomy/,xeralf,xeralf,http://registry.it.csiro.au/def/soils/soil-taxonomy/xeralf,',@en,'Xeralf'@en
C_O_SOIL_TAXONOMY,AXEDU,Durixeralf,http://registry.it.csiro.au/def/soils/soil-taxonomy/,durixeralf,durixeralf,http://registry.it.csiro.au/def/soils/soil-taxonomy/durixeralf,',@en,'Durixeralf'@en
C_O_SOIL_TAXONOMY,AXEFR,Fragixeralf,http://registry.it.csiro.au/def/soils/soil-taxonomy/,fragixeralf,fragixeralf,http://registry.it.csiro.au/def/soils/soil-taxonomy/fragixeralf,',@en,'Fragixeralf'@en
C_O_SOIL_TAXONOMY,AXEHA,Haploxeralf,http://registry.it.csiro.au/def/soils/soil-taxonomy/,haploxeralf,haploxeralf,http://registry.it.csiro.au/def/soils/soil-taxonomy/haploxeralf,',@en,'Haploxeralf'@en
C_O_SOIL_TAXONOMY,AXENA,Natrixeralf,http://registry.it.csiro.au/def/soils/soil-taxonomy/,natrixeralf,natrixeralf,http://registry.it.csiro.au/def/soils/soil-taxonomy/natrixeralf,',@en,'Natrixeralf'@en
C_O_SOIL_TAXONOMY,AXEPA,Palexeralf,http://registry.it.csiro.au/def/soils/soil-taxonomy/,palexeralf,palexeralf,http://registry.it.csiro.au/def/soils/soil-taxonomy/palexeralf,',@en,'Palexeralf'@en
C_O_SOIL_TAXONOMY,AXEPN,Plinthoxeralf,http://registry.it.csiro.au/def/soils/soil-taxonomy/,plinthoxeralf,plinthoxeralf,http://registry.it.csiro.au/def/soils/soil-taxonomy/plinthoxeralf,',@en,'Plinthoxeralf'@en
C_O_SOIL_TAXONOMY,AXERH,Rhodoxeralf,http://registry.it.csiro.au/def/soils/soil-taxonomy/,rhodoxeralf,rhodoxeralf,http://registry.it.csiro.au/def/soils/soil-taxonomy/rhodoxeralf,',@en,'Rhodoxeralf'@en
C_O_SOIL_TAXONOMY,D,Aridisol,http://registry.it.csiro.au/def/soils/soil-taxonomy/,aridisol,aridisol,http://registry.it.csiro.au/def/soils/soil-taxonomy/aridisol,',@en,'Aridisol'@en
C_O_SOIL_TAXONOMY,DAR,Argid,http://registry.it.csiro.au/def/soils/soil-taxonomy/,argid,argid,http://registry.it.csiro.au/def/soils/soil-taxonomy/argid,',@en,'Argid'@en
C_O_SOIL_TAXONOMY,DARDU,Durargid,http://registry.it.csiro.au/def/soils/soil-taxonomy/,durargid,durargid,http://registry.it.csiro.au/def/soils/soil-taxonomy/durargid,',@en,'Durargid'@en
C_O_SOIL_TAXONOMY,DARHA,Haplargid,http://registry.it.csiro.au/def/soils/soil-taxonomy/,haplargid,haplargid,http://registry.it.csiro.au/def/soils/soil-taxonomy/haplargid,',@en,'Haplargid'@en
C_O_SOIL_TAXONOMY,DARND,Nadurargid,http://registry.it.csiro.au/def/soils/soil-taxonomy/,nadurargid,nadurargid,http://registry.it.csiro.au/def/soils/soil-taxonomy/nadurargid,',@en,'Nadurargid'@en
C_O_SOIL_TAXONOMY,DARNT,Natrargid,http://registry.it.csiro.au/def/soils/soil-taxonomy/,natrargid,natrargid,http://registry.it.csiro.au/def/soils/soil-taxonomy/natrargid,',@en,'Natrargid'@en
C_O_SOIL_TAXONOMY,DARPA,Paleargid,http://registry.it.csiro.au/def/soils/soil-taxonomy/,paleargid,paleargid,http://registry.it.csiro.au/def/soils/soil-taxonomy/paleargid,',@en,'Paleargid'@en
C_O_SOIL_TAXONOMY,DOR,Orthid,http://registry.it.csiro.au/def/soils/soil-taxonomy/,orthid,orthid,http://registry.it.csiro.au/def/soils/soil-taxonomy/orthid,',@en,'Orthid'@en
C_O_SOIL_TAXONOMY,DORCL,Calciorthid,http://registry.it.csiro.au/def/soils/soil-taxonomy/,calciorthid,calciorthid,http://registry.it.csiro.au/def/soils/soil-taxonomy/calciorthid,',@en,'Calciorthid'@en
C_O_SOIL_TAXONOMY,DORCM,Camborthid,http://registry.it.csiro.au/def/soils/soil-taxonomy/,camborthid,camborthid,http://registry.it.csiro.au/def/soils/soil-taxonomy/camborthid,',@en,'Camborthid'@en
C_O_SOIL_TAXONOMY,DORDU,Durorthid,http://registry.it.csiro.au/def/soils/soil-taxonomy/,durorthid,durorthid,http://registry.it.csiro.au/def/soils/soil-taxonomy/durorthid,',@en,'Durorthid'@en
C_O_SOIL_TAXONOMY,DORGY,Gypsiorthid,http://registry.it.csiro.au/def/soils/soil-taxonomy/,gypsiorthid,gypsiorthid,http://registry.it.csiro.au/def/soils/soil-taxonomy/gypsiorthid,',@en,'Gypsiorthid'@en
C_O_SOIL_TAXONOMY,DORPA,Paleorthid,http://registry.it.csiro.au/def/soils/soil-taxonomy/,paleorthid,paleorthid,http://registry.it.csiro.au/def/soils/soil-taxonomy/paleorthid,',@en,'Paleorthid'@en
C_O_SOIL_TAXONOMY,DORSA,Salorthid,http://registry.it.csiro.au/def/soils/soil-taxonomy/,salorthid,salorthid,http://registry.it.csiro.au/def/soils/soil-taxonomy/salorthid,',@en,'Salorthid'@en
C_O_SOIL_TAXONOMY,E,Entisol,http://registry.it.csiro.au/def/soils/soil-taxonomy/,entisol,entisol,http://registry.it.csiro.au/def/soils/soil-taxonomy/entisol,',@en,'Entisol'@en
C_O_SOIL_TAXONOMY,EAQ,Aquent,http://registry.it.csiro.au/def/soils/soil-taxonomy/,aquent,aquent,http://registry.it.csiro.au/def/soils/soil-taxonomy/aquent,',@en,'Aquent'@en
C_O_SOIL_TAXONOMY,EAQCR,Cryaquent,http://registry.it.csiro.au/def/soils/soil-taxonomy/,cryaquent,cryaquent,http://registry.it.csiro.au/def/soils/soil-taxonomy/cryaquent,',@en,'Cryaquent'@en
C_O_SOIL_TAXONOMY,EAQFL,Fluvaquent,http://registry.it.csiro.au/def/soils/soil-taxonomy/,fluvaquent,fluvaquent,http://registry.it.csiro.au/def/soils/soil-taxonomy/fluvaquent,',@en,'Fluvaquent'@en
C_O_SOIL_TAXONOMY,EAQHA,Haplaquent,http://registry.it.csiro.au/def/soils/soil-taxonomy/,haplaquent,haplaquent,http://registry.it.csiro.au/def/soils/soil-taxonomy/haplaquent,',@en,'Haplaquent'@en
C_O_SOIL_TAXONOMY,EAQHY,Hydraquent,http://registry.it.csiro.au/def/soils/soil-taxonomy/,hydraquent,hydraquent,http://registry.it.csiro.au/def/soils/soil-taxonomy/hydraquent,',@en,'Hydraquent'@en
C_O_SOIL_TAXONOMY,EAQPS,Psammaquent,http://registry.it.csiro.au/def/soils/soil-taxonomy/,psammaquent,psammaquent,http://registry.it.csiro.au/def/soils/soil-taxonomy/psammaquent,',@en,'Psammaquent'@en
C_O_SOIL_TAXONOMY,EAQSU,Sulfaquent,http://registry.it.csiro.au/def/soils/soil-taxonomy/,sulfaquent,sulfaquent,http://registry.it.csiro.au/def/soils/soil-taxonomy/sulfaquent,',@en,'Sulfaquent'@en
C_O_SOIL_TAXONOMY,EAQTR,Tropaquent,http://registry.it.csiro.au/def/soils/soil-taxonomy/,tropaquent,tropaquent,http://registry.it.csiro.au/def/soils/soil-taxonomy/tropaquent,',@en,'Tropaquent'@en
C_O_SOIL_TAXONOMY,EAR,Arent,http://registry.it.csiro.au/def/soils/soil-taxonomy/,arent,arent,http://registry.it.csiro.au/def/soils/soil-taxonomy/arent,',@en,'Arent'@en
C_O_SOIL_TAXONOMY,EARAR,Arent,http://registry.it.csiro.au/def/soils/soil-taxonomy/,arent,arent,http://registry.it.csiro.au/def/soils/soil-taxonomy/arent,',@en,'Arent'@en
C_O_SOIL_TAXONOMY,EFL,Fluvent,http://registry.it.csiro.au/def/soils/soil-taxonomy/,fluvent,fluvent,http://registry.it.csiro.au/def/soils/soil-taxonomy/fluvent,',@en,'Fluvent'@en
C_O_SOIL_TAXONOMY,EFLCR,Cryofluvent,http://registry.it.csiro.au/def/soils/soil-taxonomy/,cryofluvent,cryofluvent,http://registry.it.csiro.au/def/soils/soil-taxonomy/cryofluvent,',@en,'Cryofluvent'@en
C_O_SOIL_TAXONOMY,EFLTO,Torrifluvent,http://registry.it.csiro.au/def/soils/soil-taxonomy/,torrifluvent,torrifluvent,http://registry.it.csiro.au/def/soils/soil-taxonomy/torrifluvent,',@en,'Torrifluvent'@en
C_O_SOIL_TAXONOMY,EFLTR,Tropofluvent,http://registry.it.csiro.au/def/soils/soil-taxonomy/,tropofluvent,tropofluvent,http://registry.it.csiro.au/def/soils/soil-taxonomy/tropofluvent,',@en,'Tropofluvent'@en
C_O_SOIL_TAXONOMY,EFLUD,Udifluvent,http://registry.it.csiro.au/def/soils/soil-taxonomy/,udifluvent,udifluvent,http://registry.it.csiro.au/def/soils/soil-taxonomy/udifluvent,',@en,'Udifluvent'@en
C_O_SOIL_TAXONOMY,EFLUS,Ustifluvent,http://registry.it.csiro.au/def/soils/soil-taxonomy/,ustifluvent,ustifluvent,http://registry.it.csiro.au/def/soils/soil-taxonomy/ustifluvent,',@en,'Ustifluvent'@en
C_O_SOIL_TAXONOMY,EFLXE,Xerofluvent,http://registry.it.csiro.au/def/soils/soil-taxonomy/,xerofluvent,xerofluvent,http://registry.it.csiro.au/def/soils/soil-taxonomy/xerofluvent,',@en,'Xerofluvent'@en
C_O_SOIL_TAXONOMY,EOR,Orthent,http://registry.it.csiro.au/def/soils/soil-taxonomy/,orthent,orthent,http://registry.it.csiro.au/def/soils/soil-taxonomy/orthent,',@en,'Orthent'@en
C_O_SOIL_TAXONOMY,EORCR,Cryorthent,http://registry.it.csiro.au/def/soils/soil-taxonomy/,cryorthent,cryorthent,http://registry.it.csiro.au/def/soils/soil-taxonomy/cryorthent,',@en,'Cryorthent'@en
C_O_SOIL_TAXONOMY,EORTO,Torriorthent,http://registry.it.csiro.au/def/soils/soil-taxonomy/,torriorthent,torriorthent,http://registry.it.csiro.au/def/soils/soil-taxonomy/torriorthent,',@en,'Torriorthent'@en
C_O_SOIL_TAXONOMY,EORTR,Troporthent,http://registry.it.csiro.au/def/soils/soil-taxonomy/,troporthent,troporthent,http://registry.it.csiro.au/def/soils/soil-taxonomy/troporthent,',@en,'Troporthent'@en
C_O_SOIL_TAXONOMY,EORUD,Udorthent,http://registry.it.csiro.au/def/soils/soil-taxonomy/,udorthent,udorthent,http://registry.it.csiro.au/def/soils/soil-taxonomy/udorthent,',@en,'Udorthent'@en
C_O_SOIL_TAXONOMY,EORUS,Ustorthent,http://registry.it.csiro.au/def/soils/soil-taxonomy/,ustorthent,ustorthent,http://registry.it.csiro.au/def/soils/soil-taxonomy/ustorthent,',@en,'Ustorthent'@en
C_O_SOIL_TAXONOMY,EORXE,Xerorthent,http://registry.it.csiro.au/def/soils/soil-taxonomy/,xerorthent,xerorthent,http://registry.it.csiro.au/def/soils/soil-taxonomy/xerorthent,',@en,'Xerorthent'@en
C_O_SOIL_TAXONOMY,EPS,Psamment,http://registry.it.csiro.au/def/soils/soil-taxonomy/,psamment,psamment,http://registry.it.csiro.au/def/soils/soil-taxonomy/psamment,',@en,'Psamment'@en
C_O_SOIL_TAXONOMY,EPSCR,Cryopsamment,http://registry.it.csiro.au/def/soils/soil-taxonomy/,cryopsamment,cryopsamment,http://registry.it.csiro.au/def/soils/soil-taxonomy/cryopsamment,',@en,'Cryopsamment'@en
C_O_SOIL_TAXONOMY,EPSQU,Quartzipsamment,http://registry.it.csiro.au/def/soils/soil-taxonomy/,quartzipsamment,quartzipsamment,http://registry.it.csiro.au/def/soils/soil-taxonomy/quartzipsamment,',@en,'Quartzipsamment'@en
C_O_SOIL_TAXONOMY,EPSTO,Torripsamment,http://registry.it.csiro.au/def/soils/soil-taxonomy/,torripsamment,torripsamment,http://registry.it.csiro.au/def/soils/soil-taxonomy/torripsamment,',@en,'Torripsamment'@en
C_O_SOIL_TAXONOMY,EPSTR,Tropopsamment,http://registry.it.csiro.au/def/soils/soil-taxonomy/,tropopsamment,tropopsamment,http://registry.it.csiro.au/def/soils/soil-taxonomy/tropopsamment,',@en,'Tropopsamment'@en
C_O_SOIL_TAXONOMY,EPSUD,Udipsamment,http://registry.it.csiro.au/def/soils/soil-taxonomy/,udipsamment,udipsamment,http://registry.it.csiro.au/def/soils/soil-taxonomy/udipsamment,',@en,'Udipsamment'@en
C_O_SOIL_TAXONOMY,EPSUS,Ustipsamment,http://registry.it.csiro.au/def/soils/soil-taxonomy/,ustipsamment,ustipsamment,http://registry.it.csiro.au/def/soils/soil-taxonomy/ustipsamment,',@en,'Ustipsamment'@en
C_O_SOIL_TAXONOMY,EPSXE,Xeropsamment,http://registry.it.csiro.au/def/soils/soil-taxonomy/,xeropsamment,xeropsamment,http://registry.it.csiro.au/def/soils/soil-taxonomy/xeropsamment,',@en,'Xeropsamment'@en
C_O_SOIL_TAXONOMY,H,Histosol,http://registry.it.csiro.au/def/soils/soil-taxonomy/,histosol,histosol,http://registry.it.csiro.au/def/soils/soil-taxonomy/histosol,',@en,'Histosol'@en
C_O_SOIL_TAXONOMY,HFI,Fibrist,http://registry.it.csiro.au/def/soils/soil-taxonomy/,fibrist,fibrist,http://registry.it.csiro.au/def/soils/soil-taxonomy/fibrist,',@en,'Fibrist'@en
C_O_SOIL_TAXONOMY,HFIBO,Borofibrist,http://registry.it.csiro.au/def/soils/soil-taxonomy/,borofibrist,borofibrist,http://registry.it.csiro.au/def/soils/soil-taxonomy/borofibrist,',@en,'Borofibrist'@en
C_O_SOIL_TAXONOMY,HFICR,Cryofibrist,http://registry.it.csiro.au/def/soils/soil-taxonomy/,cryofibrist,cryofibrist,http://registry.it.csiro.au/def/soils/soil-taxonomy/cryofibrist,',@en,'Cryofibrist'@en
C_O_SOIL_TAXONOMY,HFILU,Luvifibrist,http://registry.it.csiro.au/def/soils/soil-taxonomy/,luvifibrist,luvifibrist,http://registry.it.csiro.au/def/soils/soil-taxonomy/luvifibrist,',@en,'Luvifibrist'@en
C_O_SOIL_TAXONOMY,HFIME,Medifibrist,http://registry.it.csiro.au/def/soils/soil-taxonomy/,medifibrist,medifibrist,http://registry.it.csiro.au/def/soils/soil-taxonomy/medifibrist,',@en,'Medifibrist'@en
C_O_SOIL_TAXONOMY,HFISP,Sphagnofibrist,http://registry.it.csiro.au/def/soils/soil-taxonomy/,sphagnofibrist,sphagnofibrist,http://registry.it.csiro.au/def/soils/soil-taxonomy/sphagnofibrist,',@en,'Sphagnofibrist'@en
C_O_SOIL_TAXONOMY,HFITR,Tropofibrist,http://registry.it.csiro.au/def/soils/soil-taxonomy/,tropofibrist,tropofibrist,http://registry.it.csiro.au/def/soils/soil-taxonomy/tropofibrist,',@en,'Tropofibrist'@en
C_O_SOIL_TAXONOMY,HFO,Folist,http://registry.it.csiro.au/def/soils/soil-taxonomy/,folist,folist,http://registry.it.csiro.au/def/soils/soil-taxonomy/folist,',@en,'Folist'@en
C_O_SOIL_TAXONOMY,HFOBO,Borofolist,http://registry.it.csiro.au/def/soils/soil-taxonomy/,borofolist,borofolist,http://registry.it.csiro.au/def/soils/soil-taxonomy/borofolist,',@en,'Borofolist'@en
C_O_SOIL_TAXONOMY,HFOCR,Cryofolist,http://registry.it.csiro.au/def/soils/soil-taxonomy/,cryofolist,cryofolist,http://registry.it.csiro.au/def/soils/soil-taxonomy/cryofolist,',@en,'Cryofolist'@en
C_O_SOIL_TAXONOMY,HFOTR,Tropofolist,http://registry.it.csiro.au/def/soils/soil-taxonomy/,tropofolist,tropofolist,http://registry.it.csiro.au/def/soils/soil-taxonomy/tropofolist,',@en,'Tropofolist'@en
C_O_SOIL_TAXONOMY,HHE,Hemist,http://registry.it.csiro.au/def/soils/soil-taxonomy/,hemist,hemist,http://registry.it.csiro.au/def/soils/soil-taxonomy/hemist,',@en,'Hemist'@en
C_O_SOIL_TAXONOMY,HHEBO,Borohemist,http://registry.it.csiro.au/def/soils/soil-taxonomy/,borohemist,borohemist,http://registry.it.csiro.au/def/soils/soil-taxonomy/borohemist,',@en,'Borohemist'@en
C_O_SOIL_TAXONOMY,HHECR,Cryohemist,http://registry.it.csiro.au/def/soils/soil-taxonomy/,cryohemist,cryohemist,http://registry.it.csiro.au/def/soils/soil-taxonomy/cryohemist,',@en,'Cryohemist'@en
C_O_SOIL_TAXONOMY,HHELU,Luvihemist,http://registry.it.csiro.au/def/soils/soil-taxonomy/,luvihemist,luvihemist,http://registry.it.csiro.au/def/soils/soil-taxonomy/luvihemist,',@en,'Luvihemist'@en
C_O_SOIL_TAXONOMY,HHEME,Medihemist,http://registry.it.csiro.au/def/soils/soil-taxonomy/,medihemist,medihemist,http://registry.it.csiro.au/def/soils/soil-taxonomy/medihemist,',@en,'Medihemist'@en
C_O_SOIL_TAXONOMY,HHESI,Sulfihemist,http://registry.it.csiro.au/def/soils/soil-taxonomy/,sulfihemist,sulfihemist,http://registry.it.csiro.au/def/soils/soil-taxonomy/sulfihemist,',@en,'Sulfihemist'@en
C_O_SOIL_TAXONOMY,HHESO,Sulfohemist,http://registry.it.csiro.au/def/soils/soil-taxonomy/,sulfohemist,sulfohemist,http://registry.it.csiro.au/def/soils/soil-taxonomy/sulfohemist,',@en,'Sulfohemist'@en
C_O_SOIL_TAXONOMY,HHETR,Tropohemist,http://registry.it.csiro.au/def/soils/soil-taxonomy/,tropohemist,tropohemist,http://registry.it.csiro.au/def/soils/soil-taxonomy/tropohemist,',@en,'Tropohemist'@en
C_O_SOIL_TAXONOMY,HSA,Saprist,http://registry.it.csiro.au/def/soils/soil-taxonomy/,saprist,saprist,http://registry.it.csiro.au/def/soils/soil-taxonomy/saprist,',@en,'Saprist'@en
C_O_SOIL_TAXONOMY,HSABO,Borosaprist,http://registry.it.csiro.au/def/soils/soil-taxonomy/,borosaprist,borosaprist,http://registry.it.csiro.au/def/soils/soil-taxonomy/borosaprist,',@en,'Borosaprist'@en
C_O_SOIL_TAXONOMY,HSACR,Cryosaprist,http://registry.it.csiro.au/def/soils/soil-taxonomy/,cryosaprist,cryosaprist,http://registry.it.csiro.au/def/soils/soil-taxonomy/cryosaprist,',@en,'Cryosaprist'@en
C_O_SOIL_TAXONOMY,HSAME,Medisaprist,http://registry.it.csiro.au/def/soils/soil-taxonomy/,medisaprist,medisaprist,http://registry.it.csiro.au/def/soils/soil-taxonomy/medisaprist,',@en,'Medisaprist'@en
C_O_SOIL_TAXONOMY,HSATR,Troposaprist,http://registry.it.csiro.au/def/soils/soil-taxonomy/,troposaprist,troposaprist,http://registry.it.csiro.au/def/soils/soil-taxonomy/troposaprist,',@en,'Troposaprist'@en
C_O_SOIL_TAXONOMY,I,Inceptisol,http://registry.it.csiro.au/def/soils/soil-taxonomy/,inceptisol,inceptisol,http://registry.it.csiro.au/def/soils/soil-taxonomy/inceptisol,',@en,'Inceptisol'@en
C_O_SOIL_TAXONOMY,IAN,Andept,http://registry.it.csiro.au/def/soils/soil-taxonomy/,andept,andept,http://registry.it.csiro.au/def/soils/soil-taxonomy/andept,',@en,'Andept'@en
C_O_SOIL_TAXONOMY,IANCR,Cryandept,http://registry.it.csiro.au/def/soils/soil-taxonomy/,cryandept,cryandept,http://registry.it.csiro.au/def/soils/soil-taxonomy/cryandept,',@en,'Cryandept'@en
C_O_SOIL_TAXONOMY,IANDU,Durandept,http://registry.it.csiro.au/def/soils/soil-taxonomy/,durandept,durandept,http://registry.it.csiro.au/def/soils/soil-taxonomy/durandept,',@en,'Durandept'@en
C_O_SOIL_TAXONOMY,IANDY,Dystrandept,http://registry.it.csiro.au/def/soils/soil-taxonomy/,dystrandept,dystrandept,http://registry.it.csiro.au/def/soils/soil-taxonomy/dystrandept,',@en,'Dystrandept'@en
C_O_SOIL_TAXONOMY,IANEU,Eutrandept,http://registry.it.csiro.au/def/soils/soil-taxonomy/,eutrandept,eutrandept,http://registry.it.csiro.au/def/soils/soil-taxonomy/eutrandept,',@en,'Eutrandept'@en
C_O_SOIL_TAXONOMY,IANHY,Hydrandept,http://registry.it.csiro.au/def/soils/soil-taxonomy/,hydrandept,hydrandept,http://registry.it.csiro.au/def/soils/soil-taxonomy/hydrandept,',@en,'Hydrandept'@en
C_O_SOIL_TAXONOMY,IANPK,Placandept,http://registry.it.csiro.au/def/soils/soil-taxonomy/,placandept,placandept,http://registry.it.csiro.au/def/soils/soil-taxonomy/placandept,',@en,'Placandept'@en
C_O_SOIL_TAXONOMY,IANVI,Vitrandept,http://registry.it.csiro.au/def/soils/soil-taxonomy/,vitrandept,vitrandept,http://registry.it.csiro.au/def/soils/soil-taxonomy/vitrandept,',@en,'Vitrandept'@en
C_O_SOIL_TAXONOMY,IAQ,Aqueot,http://registry.it.csiro.au/def/soils/soil-taxonomy/,aqueot,aqueot,http://registry.it.csiro.au/def/soils/soil-taxonomy/aqueot,',@en,'Aqueot'@en
C_O_SOIL_TAXONOMY,IAQAN,Andaquept,http://registry.it.csiro.au/def/soils/soil-taxonomy/,andaquept,andaquept,http://registry.it.csiro.au/def/soils/soil-taxonomy/andaquept,',@en,'Andaquept'@en
C_O_SOIL_TAXONOMY,IAQCR,Cryaquept,http://registry.it.csiro.au/def/soils/soil-taxonomy/,cryaquept,cryaquept,http://registry.it.csiro.au/def/soils/soil-taxonomy/cryaquept,',@en,'Cryaquept'@en
C_O_SOIL_TAXONOMY,IAQFR,Fragiaquept,http://registry.it.csiro.au/def/soils/soil-taxonomy/,fragiaquept,fragiaquept,http://registry.it.csiro.au/def/soils/soil-taxonomy/fragiaquept,',@en,'Fragiaquept'@en
C_O_SOIL_TAXONOMY,IAQHL,Halaquept,http://registry.it.csiro.au/def/soils/soil-taxonomy/,halaquept,halaquept,http://registry.it.csiro.au/def/soils/soil-taxonomy/halaquept,',@en,'Halaquept'@en
C_O_SOIL_TAXONOMY,IAQHP,Haplaquept,http://registry.it.csiro.au/def/soils/soil-taxonomy/,haplaquept,haplaquept,http://registry.it.csiro.au/def/soils/soil-taxonomy/haplaquept,',@en,'Haplaquept'@en
C_O_SOIL_TAXONOMY,IAQHU,Humaquept,http://registry.it.csiro.au/def/soils/soil-taxonomy/,humaquept,humaquept,http://registry.it.csiro.au/def/soils/soil-taxonomy/humaquept,',@en,'Humaquept'@en
C_O_SOIL_TAXONOMY,IAQPK,Placaquept,http://registry.it.csiro.au/def/soils/soil-taxonomy/,placaquept,placaquept,http://registry.it.csiro.au/def/soils/soil-taxonomy/placaquept,',@en,'Placaquept'@en
C_O_SOIL_TAXONOMY,IAQPN,Plinthaquept,http://registry.it.csiro.au/def/soils/soil-taxonomy/,plinthaquept,plinthaquept,http://registry.it.csiro.au/def/soils/soil-taxonomy/plinthaquept,',@en,'Plinthaquept'@en
C_O_SOIL_TAXONOMY,IAQSU,Sulfaquept,http://registry.it.csiro.au/def/soils/soil-taxonomy/,sulfaquept,sulfaquept,http://registry.it.csiro.au/def/soils/soil-taxonomy/sulfaquept,',@en,'Sulfaquept'@en
C_O_SOIL_TAXONOMY,IAQTR,Tropaquept,http://registry.it.csiro.au/def/soils/soil-taxonomy/,tropaquept,tropaquept,http://registry.it.csiro.au/def/soils/soil-taxonomy/tropaquept,',@en,'Tropaquept'@en
